Name:,Adam Krajewski
Email:,ak@psu.edu
Direct Fetched:,JANG2024
Hand Fetched:,N
Comment:,Extracted from Jang2024 (10.1016/j.calphad.2024.102769)

id/nickname,Composition,Structure,Processing,Material Comment,Name,Source,Property Parameters,Temperature [K],Value [SI],Uncertainty [SI],Unit [SI],Pointer,DOI
None,Hf0.10 Nb0.30 W0.60,BCC,None,None,None,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,0.291,None,None,ST2,10.1016/j.calphad.2024.102769
None,Hf0.10 Nb0.40 W0.50,BCC,None,None,None,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,0.301,None,None,ST2,10.1016/j.calphad.2024.102769
None,Hf0.10 Nb0.50 W0.40,BCC,None,None,None,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,0.308,None,None,ST2,10.1016/j.calphad.2024.102769
None,Hf0.10 Nb0.60 W0.30,BCC,None,None,None,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,0.312,None,None,ST2,10.1016/j.calphad.2024.102769
None,Hf0.10 Nb0.70 W0.20,BCC,None,None,None,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,0.315,None,None,ST2,10.1016/j.calphad.2024.102769
None,Hf0.10 Nb0.80 W0.10,BCC,None,None,None,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,0.318,None,None,ST2,10.1016/j.calphad.2024.102769
None,Hf0.20 Nb0.10 W0.70,BCC,None,None,None,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,0.285,None,None,ST2,10.1016/j.calphad.2024.102769
None,Hf0.20 Nb0.20 W0.60,BCC,None,None,None,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,0.291,None,None,ST2,10.1016/j.calphad.2024.102769
None,Hf0.20 Nb0.30 W0.50,BCC,None,None,None,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,0.296,None,None,ST2,10.1016/j.calphad.2024.102769
None,Hf0.20 Nb0.40 W0.40,BCC,None,None,None,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,0.299,None,None,ST2,10.1016/j.calphad.2024.102769
None,Hf0.20 Nb0.50 W0.30,BCC,None,None,None,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,0.302,None,None,ST2,10.1016/j.calphad.2024.102769
None,Hf0.20 Nb0.60 W0.20,BCC,None,None,None,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,0.305,None,None,ST2,10.1016/j.calphad.2024.102769
None,Hf0.20 Nb0.70 W0.10,BCC,None,None,None,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,0.31,None,None,ST2,10.1016/j.calphad.2024.102769
None,Hf0.30 Nb0.10 W0.60,BCC,None,None,None,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,0.287,None,None,ST2,10.1016/j.calphad.2024.102769
None,Hf0.30 Nb0.20 W0.50,BCC,None,None,None,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,0.291,None,None,ST2,10.1016/j.calphad.2024.102769
None,Hf0.30 Nb0.30 W0.40,BCC,None,None,None,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,0.293,None,None,ST2,10.1016/j.calphad.2024.102769
None,Hf0.30 Nb0.40 W0.30,BCC,None,None,None,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,0.296,None,None,ST2,10.1016/j.calphad.2024.102769
None,Hf0.30 Nb0.50 W0.20,BCC,None,None,None,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,0.3,None,None,ST2,10.1016/j.calphad.2024.102769
None,Hf0.30 Nb0.60 W0.10,BCC,None,None,None,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,0.305,None,None,ST2,10.1016/j.calphad.2024.102769
None,Hf0.40 Nb0.10 W0.50,BCC,None,None,None,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,0.286,None,None,ST2,10.1016/j.calphad.2024.102769
None,Hf0.40 Nb0.20 W0.40,BCC,None,None,None,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,0.29,None,None,ST2,10.1016/j.calphad.2024.102769
None,Hf0.40 Nb0.30 W0.30,BCC,None,None,None,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,0.293,None,None,ST2,10.1016/j.calphad.2024.102769
None,Hf0.40 Nb0.40 W0.20,BCC,None,None,None,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,0.298,None,None,ST2,10.1016/j.calphad.2024.102769
None,Hf0.40 Nb0.50 W0.10,BCC,None,None,None,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,0.302,None,None,ST2,10.1016/j.calphad.2024.102769
None,Hf0.50 Nb0.10 W0.40,BCC,None,None,None,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,0.289,None,None,ST2,10.1016/j.calphad.2024.102769
None,Hf0.50 Nb0.20 W0.30,BCC,None,None,None,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,0.293,None,None,ST2,10.1016/j.calphad.2024.102769
None,Hf0.50 Nb0.30 W0.20,BCC,None,None,None,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,0.298,None,None,ST2,10.1016/j.calphad.2024.102769
None,Hf0.50 Nb0.40 W0.10,BCC,None,None,None,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,0.302,None,None,ST2,10.1016/j.calphad.2024.102769
None,Hf0.60 Nb0.10 W0.30,BCC,None,None,None,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,0.294,None,None,ST2,10.1016/j.calphad.2024.102769
None,Hf0.60 Nb0.20 W0.20,BCC,None,None,None,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,0.3,None,None,ST2,10.1016/j.calphad.2024.102769
None,Hf0.60 Nb0.30 W0.10,BCC,None,None,None,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,0.304,None,None,ST2,10.1016/j.calphad.2024.102769
None,Hf0.70 Nb0.10 W0.20,BCC,None,None,None,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,0.302,None,None,ST2,10.1016/j.calphad.2024.102769
None,Hf0.70 Nb0.20 W0.10,BCC,None,None,None,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,0.31,None,None,ST2,10.1016/j.calphad.2024.102769
None,Hf0.80 Nb0.10 W0.10,BCC,None,None,None,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,0.318,None,None,ST2,10.1016/j.calphad.2024.102769
None,Hf0.33 Mo0.33 V0.33,BCC,None,None,None,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,0.297,None,None,ST2,10.1016/j.calphad.2024.102769
None,Hf0.25 Mo0.25 V0.50,BCC,None,None,None,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,0.307,None,None,ST2,10.1016/j.calphad.2024.102769
None,Hf0.25 Mo0.50 V0.25,BCC,None,None,None,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,0.298,None,None,ST2,10.1016/j.calphad.2024.102769
None,Hf0.50 Mo0.25 V0.25,BCC,None,None,None,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,0.292,None,None,ST2,10.1016/j.calphad.2024.102769
None,Hf0.10 Mo0.10 V0.80,BCC,None,None,None,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,0.331,None,None,ST2,10.1016/j.calphad.2024.102769
None,Hf0.10 Mo0.20 V0.70,BCC,None,None,None,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,0.329,None,None,ST2,10.1016/j.calphad.2024.102769
None,Hf0.10 Mo0.30 V0.60,BCC,None,None,None,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,0.323,None,None,ST2,10.1016/j.calphad.2024.102769
None,Hf0.10 Mo0.40 V0.50,BCC,None,None,None,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,0.315,None,None,ST2,10.1016/j.calphad.2024.102769
None,Hf0.10 Mo0.50 V0.40,BCC,None,None,None,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,0.303,None,None,ST2,10.1016/j.calphad.2024.102769
None,Hf0.10 Mo0.60 V0.30,BCC,None,None,None,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,0.29,None,None,ST2,10.1016/j.calphad.2024.102769
None,Hf0.10 Mo0.70 V0.20,BCC,None,None,None,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,0.278,None,None,ST2,10.1016/j.calphad.2024.102769
None,Hf0.10 Mo0.80 V0.10,BCC,None,None,None,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,0.266,None,None,ST2,10.1016/j.calphad.2024.102769
None,Hf0.20 Mo0.10 V0.70,BCC,None,None,None,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,0.313,None,None,ST2,10.1016/j.calphad.2024.102769
None,Hf0.20 Mo0.20 V0.60,BCC,None,None,None,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,0.312,None,None,ST2,10.1016/j.calphad.2024.102769
None,Hf0.20 Mo0.30 V0.50,BCC,None,None,None,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,0.312,None,None,ST2,10.1016/j.calphad.2024.102769
None,Hf0.20 Mo0.40 V0.40,BCC,None,None,None,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,0.308,None,None,ST2,10.1016/j.calphad.2024.102769
None,Hf0.20 Mo0.50 V0.30,BCC,None,None,None,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,0.302,None,None,ST2,10.1016/j.calphad.2024.102769
None,Hf0.20 Mo0.60 V0.20,BCC,None,None,None,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,0.293,None,None,ST2,10.1016/j.calphad.2024.102769
None,Hf0.20 Mo0.70 V0.10,BCC,None,None,None,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,0.282,None,None,ST2,10.1016/j.calphad.2024.102769
None,Hf0.30 Mo0.10 V0.60,BCC,None,None,None,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,0.3,None,None,ST2,10.1016/j.calphad.2024.102769
None,Hf0.30 Mo0.20 V0.50,BCC,None,None,None,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,0.301,None,None,ST2,10.1016/j.calphad.2024.102769
None,Hf0.30 Mo0.30 V0.40,BCC,None,None,None,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,0.3,None,None,ST2,10.1016/j.calphad.2024.102769
None,Hf0.30 Mo0.40 V0.30,BCC,None,None,None,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,0.299,None,None,ST2,10.1016/j.calphad.2024.102769
None,Hf0.30 Mo0.50 V0.20,BCC,None,None,None,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,0.296,None,None,ST2,10.1016/j.calphad.2024.102769
None,Hf0.30 Mo0.60 V0.10,BCC,None,None,None,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,0.291,None,None,ST2,10.1016/j.calphad.2024.102769
None,Hf0.40 Mo0.10 V0.50,BCC,None,None,None,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,0.293,None,None,ST2,10.1016/j.calphad.2024.102769
None,Hf0.40 Mo0.20 V0.40,BCC,None,None,None,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,0.294,None,None,ST2,10.1016/j.calphad.2024.102769
None,Hf0.40 Mo0.30 V0.30,BCC,None,None,None,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,0.294,None,None,ST2,10.1016/j.calphad.2024.102769
None,Hf0.40 Mo0.40 V0.20,BCC,None,None,None,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,0.294,None,None,ST2,10.1016/j.calphad.2024.102769
None,Hf0.40 Mo0.50 V0.10,BCC,None,None,None,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,0.292,None,None,ST2,10.1016/j.calphad.2024.102769
None,Hf0.50 Mo0.10 V0.40,BCC,None,None,None,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,0.293,None,None,ST2,10.1016/j.calphad.2024.102769
None,Hf0.50 Mo0.20 V0.30,BCC,None,None,None,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,0.296,None,None,ST2,10.1016/j.calphad.2024.102769
None,Hf0.50 Mo0.30 V0.20,BCC,None,None,None,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,0.292,None,None,ST2,10.1016/j.calphad.2024.102769
None,Hf0.50 Mo0.40 V0.10,BCC,None,None,None,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,0.291,None,None,ST2,10.1016/j.calphad.2024.102769
None,Hf0.60 Mo0.10 V0.30,BCC,None,None,None,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,0.295,None,None,ST2,10.1016/j.calphad.2024.102769
None,Hf0.60 Mo0.20 V0.20,BCC,None,None,None,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,0.294,None,None,ST2,10.1016/j.calphad.2024.102769
None,Hf0.60 Mo0.30 V0.10,BCC,None,None,None,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,0.293,None,None,ST2,10.1016/j.calphad.2024.102769
None,Hf0.70 Mo0.10 V0.20,BCC,None,None,None,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,0.3,None,None,ST2,10.1016/j.calphad.2024.102769
None,Hf0.70 Mo0.20 V0.10,BCC,None,None,None,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,0.297,None,None,ST2,10.1016/j.calphad.2024.102769
None,Hf0.80 Mo0.10 V0.10,BCC,None,None,None,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,0.313,None,None,ST2,10.1016/j.calphad.2024.102769
None,Hf0.50 Mo0.25 Ta0.25,BCC,None,None,None,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,0.244,None,None,ST2,10.1016/j.calphad.2024.102769
None,Hf0.10 Mo0.10 Ta0.80,BCC,None,None,None,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,0.284,None,None,ST2,10.1016/j.calphad.2024.102769
None,Hf0.20 Mo0.10 Ta0.70,BCC,None,None,None,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,0.283,None,None,ST2,10.1016/j.calphad.2024.102769
None,Hf0.30 Mo0.10 Ta0.60,BCC,None,None,None,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,0.284,None,None,ST2,10.1016/j.calphad.2024.102769
None,Hf0.40 Mo0.10 Ta0.50,BCC,None,None,None,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,0.279,None,None,ST2,10.1016/j.calphad.2024.102769
None,Hf0.40 Mo0.20 Ta0.40,BCC,None,None,None,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,0.267,None,None,ST2,10.1016/j.calphad.2024.102769
None,Hf0.50 Mo0.10 Ta0.40,BCC,None,None,None,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,0.268,None,None,ST2,10.1016/j.calphad.2024.102769
None,Hf0.50 Mo0.20 Ta0.30,BCC,None,None,None,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,0.254,None,None,ST2,10.1016/j.calphad.2024.102769
None,Hf0.60 Mo0.10 Ta0.30,BCC,None,None,None,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,0.253,None,None,ST2,10.1016/j.calphad.2024.102769
None,Hf0.60 Mo0.20 Ta0.20,BCC,None,None,None,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,0.235,None,None,ST2,10.1016/j.calphad.2024.102769
None,Hf0.60 Mo0.30 Ta0.10,BCC,None,None,None,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,0.212,None,None,ST2,10.1016/j.calphad.2024.102769
None,Hf0.70 Mo0.10 Ta0.20,BCC,None,None,None,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,0.236,None,None,ST2,10.1016/j.calphad.2024.102769
None,Hf0.70 Mo0.20 Ta0.10,BCC,None,None,None,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,0.213,None,None,ST2,10.1016/j.calphad.2024.102769
None,Hf0.80 Mo0.10 Ta0.10,BCC,None,None,None,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,0.207,None,None,ST2,10.1016/j.calphad.2024.102769
None,Hf0.33 Mo0.33 W0.33,BCC,None,None,None,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,0.284,None,None,ST2,10.1016/j.calphad.2024.102769
None,Hf0.25 Mo0.25 W0.50,BCC,None,None,None,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,0.279,None,None,ST2,10.1016/j.calphad.2024.102769
None,Hf0.25 Mo0.50 W0.25,BCC,None,None,None,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,0.279,None,None,ST2,10.1016/j.calphad.2024.102769
None,Hf0.50 Mo0.25 W0.25,BCC,None,None,None,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,0.287,None,None,ST2,10.1016/j.calphad.2024.102769
None,Hf0.10 Mo0.10 W0.80,BCC,None,None,None,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,0.264,None,None,ST2,10.1016/j.calphad.2024.102769
None,Hf0.10 Mo0.20 W0.70,BCC,None,None,None,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,0.262,None,None,ST2,10.1016/j.calphad.2024.102769
None,Hf0.10 Mo0.30 W0.60,BCC,None,None,None,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,0.26,None,None,ST2,10.1016/j.calphad.2024.102769
None,Hf0.10 Mo0.40 W0.50,BCC,None,None,None,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,0.26,None,None,ST2,10.1016/j.calphad.2024.102769
None,Hf0.10 Mo0.50 W0.40,BCC,None,None,None,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,0.259,None,None,ST2,10.1016/j.calphad.2024.102769
None,Hf0.10 Mo0.60 W0.30,BCC,None,None,None,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,0.259,None,None,ST2,10.1016/j.calphad.2024.102769
None,Hf0.10 Mo0.70 W0.20,BCC,None,None,None,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,0.259,None,None,ST2,10.1016/j.calphad.2024.102769
None,Hf0.10 Mo0.80 W0.10,BCC,None,None,None,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,0.258,None,None,ST2,10.1016/j.calphad.2024.102769
None,Hf0.20 Mo0.10 W0.70,BCC,None,None,None,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,0.278,None,None,ST2,10.1016/j.calphad.2024.102769
None,Hf0.20 Mo0.20 W0.60,BCC,None,None,None,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,0.276,None,None,ST2,10.1016/j.calphad.2024.102769
None,Hf0.20 Mo0.30 W0.50,BCC,None,None,None,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,0.275,None,None,ST2,10.1016/j.calphad.2024.102769
None,Hf0.20 Mo0.40 W0.40,BCC,None,None,None,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,0.274,None,None,ST2,10.1016/j.calphad.2024.102769
None,Hf0.20 Mo0.50 W0.30,BCC,None,None,None,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,0.273,None,None,ST2,10.1016/j.calphad.2024.102769
None,Hf0.20 Mo0.60 W0.20,BCC,None,None,None,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,0.273,None,None,ST2,10.1016/j.calphad.2024.102769
None,Hf0.20 Mo0.70 W0.10,BCC,None,None,None,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,0.272,None,None,ST2,10.1016/j.calphad.2024.102769
None,Hf0.30 Mo0.10 W0.60,BCC,None,None,None,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,0.284,None,None,ST2,10.1016/j.calphad.2024.102769
